Purpose Code,Revised Purpose Code,diff purp code,Collateral Code,Revised Collateral Code,diff coll code,purp/coll diff,Property Type,Net Operating Income,Annual Debt Service,Appraised Value,SWAP?,State,Bank,Team,Region,Original             Balance,Net Current Balance,Unused Commitment,Open   Date,Date Maturity,Interest Rate,Guarantor?,Risk Code,Relationship ID,Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"177,206.00 ","160,306.00 ","16,900.00 ",07/26/17,12/31/79,4.75%,YES,4,14065,Delaware National Retail Summary
81,81,match,8606,8613,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"381,792.00 ","226,392.00 ","155,400.00 ",06/28/17,12/31/79,4.75%,YES,4,14065,Northern VA Division
81,81,match,8606,8613,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"174,638.00 ","113,888.00 ","60,750.00 ",06/23/17,12/31/79,4.75%,YES,4,14065,Northern VA Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"192,376.00 ","46,551.00 ","145,825.00 ",08/25/17,12/31/79,4.75%,YES,4,14065,Northern VA Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"184,158.00 ","67,180.00 ","116,978.00 ",08/02/17,12/31/79,4.75%,YES,4,14065,Northern VA Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"217,940.00 ","67,040.00 ","150,900.00 ",08/22/17,12/31/79,4.75%,YES,4,14065,Central VA Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"193,508.00 ","51,352.00 ","142,156.00 ",09/05/17,12/31/79,4.75%,YES,4,14065,Northern VA Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"159,099.00 ","25,424.00 ","133,675.00 ",09/18/17,12/31/79,4.75%,YES,4,14065,Northern VA Division
81,81,match,8606,8613,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"225,571.00 ","225,571.00 ",0.00 ,09/06/16,12/31/79,5.25%,YES,4,14065,Northern VA Division
81,81,match,8606,8613,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"186,155.00 ","186,155.00 ",0.00 ,11/10/16,12/31/79,5.25%,YES,4,14065,Northern VA Division
81,81,match,8606,8613,diff,match/diff,Homebuilder,,,,,VA,FB,WOOD,DMV,"189,130.00 ","157,530.00 ","31,600.00 ",11/28/16,12/31/79,5.25%,YES,4,14065,Northern VA Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"72,765.64 ","71,310.00 ","1,455.64 ",05/08/17,12/31/79,4.25%,YES,5,4747,Northern VA Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"69,371.83 ","54,109.00 ","15,262.83 ",05/08/17,12/31/79,4.25%,YES,5,4747,Northern VA Division
81,81,match,8613,8613,match,match/match,Homebuilder,,,,,VA,FB,WOOD,DMV,"72,765.74 ","55,301.00 ","17,464.74 ",05/08/17,12/31/79,4.25%,YES,5,4747,Northern VA Division
